Id,Prediction
197,4073311.347489556
198,4840741.177293455
199,4657992.638308158
200,5012386.565321016
201,4280795.370734054
202,4502026.3646424925
203,4939634.111420766
204,4953317.96279233
205,5043097.934303735
206,4496588.83163373
207,4509083.690846055
208,4327405.638523851
209,4208503.651890186
210,4864990.66924963
211,4455566.061608099
212,4483601.415205104
213,4399216.2979602935
214,5246465.529176853
215,3484004.8797779307
216,4673179.940510534
217,4698683.836638015
218,4530560.911660289
219,4013895.9811752755
220,5518267.046229304
221,4800241.46089104
222,4770712.721380166
223,4306668.132046378
224,4632072.538161967
225,4426669.719001187
226,4742910.421226581
227,5391646.66352378
228,4155580.200104038
229,4383760.008766612
230,5001974.383809685
231,5164270.696266709
232,5055936.136956302
233,4793927.73504614
234,4715771.453435397
235,4550376.732447594
236,4348085.046103551
237,4100089.520989959
238,4897834.91875716
239,4876695.840255713
240,4453566.795743179
241,4310241.477006254
242,4232046.884027956
243,4514786.362636654
244,4527364.231886164
245,6007558.017431499
246,4227895.9513009945
247,4783164.900452213
248,4683341.541733356
249,4603987.367806135
250,4401094.78958674
251,4651244.90573914
252,5316520.474810702
253,4455152.4175919555
254,4589858.186744078
255,4646966.218958684
256,4587167.847019422
257,4336367.626219909
258,4180878.2691564844
259,4404238.597260041
260,4251197.906521337
261,5081957.927480287
262,5106300.430838932
263,4077383.893678895
264,3855870.048910841
265,5432496.326581077
266,4638528.574037447
267,5167370.940739185
268,4769693.186027289
269,4325664.628056861
270,4210203.589912312
271,4340925.854536813
272,4561027.337425135
273,4692814.68280659
274,4282833.5202901075
275,5660964.109089324
276,5602114.960644121
277,4651305.181098026
278,4482082.141595256
279,4487385.8026516875
280,4916084.012796807
281,4453515.189134974
282,4151896.6617705924
283,4035502.2633504537
284,4620712.016113214
285,3884059.9517570646
286,4937439.369115781
287,4360255.060935601
288,4526174.757777188
289,4314588.483974
290,4822776.624080469
291,4624575.292672254
292,4198000.272484201
293,4680037.015978315
294,4093882.188731803
295,5048967.188506776
296,5134998.399544782
297,5069883.936667068
298,4314805.338365363
299,4896582.574694513
300,4755671.64076578
301,4973362.000575884
302,4922619.225849091
303,4774906.985658602
304,4604637.104324783
305,4739905.876781415
306,4085666.4829532346
307,5055731.677814108
308,3759513.945685088
309,4465114.941459049
310,4557323.454801456
311,4168655.821002663
312,4313819.331109408
313,4343186.426236828
314,4485503.132324037
315,4777803.21042237
316,4347587.841622883
317,4613683.174775834
318,4676871.0659108
319,5064027.093271377
320,4936083.523999663
321,4284756.813934181
322,4197925.704366947
323,5024310.2601588145
324,4416530.561435089
325,5005218.553931174
326,5063755.560361959
327,4628610.789197646
328,4494746.870479996
329,5724271.922334273
330,5055671.489080286
331,5219304.039030863
332,4621388.783409621
333,5369965.739547195
334,4994085.809174927
335,4502205.795906898
336,3685144.402115791
337,4300760.415475147
338,4532609.82073606
339,4378095.994811959
340,4610573.547285185
341,4322402.097261196
342,4688584.394012649
343,4651445.369921924
344,4579006.877704685
345,4230536.117447306
346,4437545.118339484
347,5036928.630293496
348,4361062.606972591
349,4799908.220347636
350,4333326.9219679525
351,4827488.729202139
352,5116422.1847439185
353,4832618.692075794
354,4186690.6871295036
355,5118009.5502691725
356,4991956.55711467
357,4875758.392715874
358,4641409.6587695815
359,4986145.174223547
360,4164490.161000226
361,4327767.2818055125
362,4197353.139487296
363,4463331.261922727
364,4716000.942136942
365,4413015.791230422
366,3917074.755680014
367,3974247.3043864
368,4290020.033266342
369,4998559.27287184
370,4362720.737888348
371,4455621.916327276
372,4795884.031956225
373,5311140.483378334
374,4413202.558305685
375,5179641.392746602
376,4226551.280926873
377,4454314.203270547
378,5392371.77214466
379,4564316.549705429
380,4980348.13607324
381,4180012.9722959013
382,4563008.613681255
383,4808713.704265745
384,4707040.038111315
385,5794204.567199263
386,4801400.684297535
387,4718115.750510805
388,4866304.9166391175
389,4497591.062718274
390,4825037.8168042265
391,4339709.653103874
392,4228116.127525089
393,4391652.098527934
394,5054496.04223384
395,4218037.814764259
396,4999275.53069352
397,4941544.205281986
398,5164773.089065128
399,4852983.357091063
400,3790222.5700698383
401,4312417.8258999465
402,4683833.406985456
403,4325042.233956859
404,3911371.7985187476
405,4753305.482768501
406,4564598.236270876
407,4593816.774354228
408,3681132.2258986365
409,4013030.7657298306
410,4402264.848443837
411,4503229.39187293
412,4770338.269067244
413,4614554.984708102
414,4749836.582377554
415,4837829.496149453
416,5229322.784991119
417,3692709.598465815
418,4267546.77825483
419,4439697.897478181
420,4467531.122674214
421,4684638.232247722
422,5113816.879707519
423,4534188.519372536
424,4680448.117755211
425,4713058.414034562
426,4367630.941763268
427,4437106.573383322
428,4420864.200832509
429,4310848.484301647
430,4034948.395456169
431,4313161.481723344
432,3936214.1216579527
433,5159819.662666334
434,4378265.268403492
435,4631358.1074737385
436,4569608.72543169
437,3804325.608354154
438,4321803.871300839
439,5086050.530618952
440,4723658.636547538
441,4684406.708014286
442,4495046.07934998
443,4692091.1644157
444,4710032.389676498
445,5160941.865927566
446,6352377.7454760205
447,4115469.8240849427
448,4552453.997622148
449,5970893.203440111
450,5002246.934927514
451,4357875.396233033
452,4333500.9303164715
453,4652737.490618143
454,5031151.05892621
455,4299505.421957371
456,4398363.321216358
457,4460527.275780518
458,4185881.0755178984
459,3548978.43957511
460,4707642.3475614805
461,5316260.528950229
462,5065066.670769411
463,4329280.164440476
464,4775963.709312736
465,4086267.5562369484
466,4441672.464801245
467,4322058.931321914
468,4241888.102988339
469,4934547.068208498
470,4554695.465358965
471,4687830.071998626
472,3916354.639783542
473,4590403.935188646
474,4736558.248417644
475,4488255.837485555
476,4048784.903174204
477,4408192.372090549
478,4644597.612284761
479,4685856.222115431
480,4960776.704665939
481,5574179.270678925
482,4407845.528454848
483,4528008.190605271
484,5166039.071929001
485,4720999.117292069
486,4521428.909873407
487,5122683.721118103
488,4519137.447425074
489,4496359.448709049
490,4415405.944877988
491,3934535.889407201
492,4666981.535383839
493,5109406.1684287
494,4694868.674335709
495,4289420.334186385
496,4506770.088080073
497,4341920.5146087315
498,4432476.1916182
499,4858753.891873094
500,4774268.157659472
501,4049446.275194422
502,4516214.504615342
503,5570072.607057226
504,4600721.196168111
505,4167846.4310077024
506,4781128.461833167
507,4665127.366530167
508,4181200.2552831043
509,4609833.870338366
510,4912072.9767644135
511,5110249.745804219
512,3720362.017389675
513,4884650.232976331
514,4401774.297677973
515,3812786.63778105
516,4235139.665373857
517,4741377.843044146
518,4650878.300813478
519,4518494.972815964
520,4740406.623167315
521,5277236.028789361
522,6013097.857470614
523,4739428.705829089
524,4850696.032324813
525,4678070.2588882055
526,4559968.872881263
527,4623922.332683571
528,4887834.76446956
529,4664553.747133567
530,4337460.554632818
531,4777483.282473563
532,4722146.122904424
533,4187204.2274183435
534,4720645.2379200645
535,4515725.2968749525
536,4558093.850807298
537,4639044.115934762
538,4200663.669080557
539,4971096.006896327
540,4809871.5352443
541,4237352.72090883
542,4358589.528424722
543,4383371.675135313
544,4743237.355083606
545,4365418.719283934
546,3833944.0578639554
547,4728931.074728635
548,4756401.456684867
549,4399877.608797596
550,4048415.7717998996
551,4148304.1154441116
552,4603018.99161728
553,4644997.071151065
554,4747032.525411037
555,4529915.991923114
556,3587531.8266372923
557,4392807.502065637
558,4168544.0465851403
559,4698585.870045504
560,4602204.086504768
561,5400939.2605154095
562,3971764.382294975
563,4637901.390585407
564,4336413.137854533
565,4621085.638336858
566,4088459.0367735014
567,4712341.712604326
568,4237425.379518579
569,4470503.147946498
570,5145101.064342722
571,5550942.918000377
572,4443088.89754014
573,4302526.037870426
574,4306650.808339472
575,3703066.0973189147
576,6721742.199398517
577,4291865.992376604
578,3910012.119622482
579,5031995.635698335
580,4648167.806593848
581,4250722.627608123
582,5092878.033667047
583,4798309.521661894
584,4461513.264064004
585,4862240.288558885
586,4143748.290558523
587,4233388.178839773
588,5010400.745952409
589,4418150.108729463
590,4571010.362575947
591,4492788.383173378
592,4387848.903160662
593,4478509.86894469
594,4188900.785808757
595,4128193.19054872
596,5358097.647961358
597,4394839.212237795
598,4668588.802363153
599,5103051.067506501
600,4528911.697588461
601,4772891.285372864
602,5059979.474436816
603,4430798.439963008
604,4073742.651061826
605,4434153.402736941
606,4055875.639020331
607,4505292.663375296
608,3905950.163852673
609,5057366.413554864
610,5017701.479289483
611,4057107.550382512
612,4632292.556604695
613,4594893.771957558
614,4748548.937989123
615,4321327.845945798
616,4863133.575510611
617,4745026.330645317
618,5019061.1788736535
619,4843459.356174915
620,4477359.494153459
621,5060572.380430592
622,4734443.951760572
623,4808846.662385603
624,4369894.887638123
625,4427774.824685716
626,4420104.6007088665
627,4768071.517964675
628,4056981.6695235395
629,4765924.4851464685
630,5459338.082131194
631,4639470.683866309
632,4604130.251354354
633,4858339.698881326
634,3944034.800883346
635,4914772.559946368
636,4567593.393222094
637,4221583.119170801
638,4896603.460825214
639,4689566.067258583
640,4300372.887424801
641,4860493.786914888
642,4257651.775310612
643,4519858.194356034
644,4655161.896787357
645,3970799.5435501756
646,5008397.449222118
647,4298271.735194484
648,4281747.769713253
649,4826901.21051198
650,3983362.6133128316
651,3997812.985333624
652,4482070.402949618
653,4802436.421342969
654,4800138.622680864
655,5195899.239774019
656,4407750.824735985
657,5027419.553904477
658,4614321.679580373
659,4408072.379739932
660,4724829.998493111
661,5620562.977562788
662,4407130.390505355
663,4422136.766875246
664,4263030.804487921
665,4404893.403472818
666,5443930.006401567
667,4528305.702819743
668,4425727.210142677
669,4362698.959175812
670,5616528.717153638
671,4962100.225135644
672,4579930.528515198
673,4647418.126287337
674,4848172.288784012
675,4635506.390682584
676,4780171.351653895
677,4417451.124831796
678,4327768.076359092
679,4775351.558471618
680,4168269.397069676
681,4793476.231356634
682,4364923.494719527
683,4881270.131357664
684,4683006.582355842
685,4681165.2877317
686,4477594.76948823
687,3731855.311414414
688,5234446.85193789
689,4563160.326733956
690,4273064.549579154
691,4329794.426318953
692,4816585.103774336
693,4693021.988406361
694,4114612.6317177066
695,4241826.542540283
696,4356825.887665605
697,5078348.4916596
698,4767115.653118917
699,4002399.5942823314
700,4683365.127132337
701,4218559.09711131
702,4687544.841917489
703,4484068.327004701
704,4450413.197117902
705,4899157.743979263
706,4681996.2157018855
707,5284642.842733208
708,4636098.049501844
709,4384106.625808587
710,4413155.495925079
711,5126766.322863578
712,4236415.972335638
713,4225365.504816705
714,4421037.836546041
715,4303767.934748567
716,4402917.980140407
717,4448374.018300603
718,4671623.453285821
719,5010470.676978544
720,4949467.702076224
721,5040831.387302698
722,4497693.998440757
723,4138231.6507862275
724,4756156.9586069025
725,4472737.963097851
726,4052166.5655427035
727,4050405.1616563597
728,4023986.0263386345
729,4586511.906572372
730,4100521.7151684165
731,4462903.591616913
732,4421837.137547693
733,6549687.120575292
734,4740426.588628811
735,4511019.399115062
736,4426308.302310747
737,4768904.217090734
738,4497879.757884642
739,4173978.5541092465
740,4813643.023984141
741,4673935.16969213
742,4489847.327732485
743,5071006.068005367
744,4753224.016406673
745,4814081.828125159
746,4210065.76602825
747,5119285.86209803
748,5534565.298425699
749,4478744.094246954
750,6227648.164734995
751,4175726.2574965525
752,4360836.4945133
753,3864290.7884199778
754,4291334.105070138
755,4102620.7783956556
756,4299195.732478453
757,4735265.395875058
758,4457367.205929474
759,4589098.273236939
760,4707838.989537103
761,4149543.7829742366
762,4443961.388937837
763,4422453.9948064815
764,4297312.60290105
765,5072403.635024512
766,4895551.272914172
767,4435270.3087696405
768,4481331.892334229
769,4871377.330178139
770,4527607.305301138
771,4643641.317092698
772,4631537.28722423
773,4398711.564308522
774,4610933.340288528
775,4419507.16676124
776,4085458.56936833
777,4747002.759318909
778,4482965.638038969
779,4060921.7867653193
780,4269222.025566514
781,4726186.120081612
782,5171400.482844446
783,4668884.77677103
784,4312820.248454807
785,4583588.010501623
786,5514513.578059399
787,4319834.699554594
788,4635350.852758465
789,4658376.494754231
790,4018533.878665929
791,4431061.2899418045
792,4023959.3100526086
793,4191637.3688020594
794,3988087.0330329905
795,4479242.908828139
796,4742885.975609691
797,4216884.66651343
798,4566195.124036314
799,4603712.670752129
800,4916093.3756120205
801,5091969.133371309
802,5031214.613615135
803,4300034.540357528
804,4638883.570646366
805,4134305.3193567563
806,4827020.45710036
807,4591403.425572834
808,4716943.973988868
809,4463597.546064671
810,4664846.622301378
811,4686134.427256201
812,4429192.761423949
813,4850302.381195695
814,4070869.399742391
815,4837072.854632772
816,4341911.886406181
817,4615866.431295354
818,4190321.72044992
819,4152809.893848917
820,4515117.863618951
821,4495778.128039031
822,4816639.956275799
823,4804379.410092197
824,4587925.507347568
825,4532895.574675524
826,4660813.529357159
827,4141437.714730735
828,4833991.073894679
829,4509020.752253957
830,4902679.340150306
831,5666433.431263703
832,4950159.826188298
833,4881984.689736716
834,5392165.135380292
835,4114712.4839655603
836,3617762.7034446923
837,4533220.889366229
838,4244006.85880482
839,3752282.4745517694
840,4074937.4467254584
841,4083578.8487838274
842,4840725.41587395
843,4342703.249343051
844,4497114.11915591
845,4555073.915574963
846,4881095.700761331
847,4549127.150830287
848,4068258.26386201
849,4764927.385177966
850,4957559.722757183
851,4385813.4768844135
852,5538876.7804137
853,4645116.874007277
854,4684160.265044703
855,4184509.5161298937
856,4813625.422397504
857,4464745.79196125
858,4202281.72224764
859,4531607.168700723
860,4466642.87611931
861,4975764.987836801
862,4176586.0922105615
863,4666299.995886173
864,5398052.779779669
865,4917598.474803588
866,4189541.242318089
867,4145632.6063345126
868,4443795.302885913
869,4853592.651816717
870,4242956.260035554
871,4610595.56122374
872,4276772.530911059
873,4432742.282847418
874,4453583.160620513
875,4643592.383224897
876,4074086.236980785
877,5040701.312040362
878,3706147.5656467485
879,4634706.599510569
880,3998841.136835525
881,4021121.9050921714
882,4847350.662473139
883,4490866.904935943
884,4827647.703163903
885,5030638.143532349
886,4276121.798773318
887,4835937.00720866
888,4328969.967415852
889,4582635.169205396
890,4767291.053040904
891,4310340.013422603
892,4783776.856340492
893,4567149.646593711
894,4832115.1609756015
895,4468727.2117447
896,4486978.447631989
897,4475937.261921041
898,4421796.921471192
899,6025382.120558768
900,4251256.757022318
901,5604921.321468381
902,4750898.928988171
903,4180245.800134559
904,4166100.3970280075
905,4279294.6923215045
906,4334163.859971318
907,4708596.690915478
908,4428487.624781397
909,4133905.9188125194
910,4583374.010036348
911,4993037.980267941
912,4420118.303559069
913,4640234.072043913
914,4124505.845930324
915,5016418.699099668
916,3807533.581052564
917,5098627.826597693
918,4781013.955379757
919,4659885.399968883
920,4522390.124922109
921,4171076.5007688506
922,4478869.8848803425
923,4235309.67174881
924,4764468.070695114
925,5002434.011043756
926,4661649.517356332
927,4794999.4519457035
928,4815156.726308264
929,4438020.347400608
930,4551823.629653784
931,4348930.71124255
932,5267269.681019487
933,5106925.923106995
934,4561885.945495304
935,4674661.871459798
936,4612452.648960316
937,4436368.58836714
938,4686621.721616703
939,5522060.207030137
940,4608301.298285133
941,4752712.025901474
942,4445331.108767559
943,4706542.535212984
944,5016541.231992787
945,3727648.978777414
946,4815744.071025655
947,5046470.190260186
948,4603469.608730766
949,3912310.0842829174
950,4974481.6407295605
951,4256111.098655429
952,4672359.107324473
953,4499868.279150696
954,4831261.35924777
955,4956722.220653767
956,4647743.597780445
957,4906395.953541015
958,5052608.111088478
959,4196120.571423845
960,4668386.940669628
961,4903890.6213131435
962,5264749.495260726
963,4939871.65829257
964,5468265.929133032
965,4306092.068425478
966,4616474.820370283
967,5301238.607383468
968,4453786.143980815
969,4194070.9999010726
970,3840113.72274289
971,3939157.0207955367
972,4610226.3535201205
973,4296831.703290949
974,4166872.077733014
975,4351806.120036616
976,4250887.273514454
977,4759703.888836145
978,4931825.552342011
979,5257936.132110393
980,4730569.479800252
981,4136693.8893841743
982,4562333.150017238
983,4906912.216878291
984,5276095.544851855
985,4429086.27579163
986,4776623.941335592
987,4424024.569595282
988,5187120.671922299
989,4374817.900699667
990,5398444.056895595
991,3940226.8380215345
992,4800992.810690887
993,5216351.305751697
994,5011759.455636032
995,4166808.177526814
996,4450572.8846781785
997,4983960.503655128
998,4387671.91505645
999,4714512.383078144
1000,4581450.334894934
1001,4319762.726280481
1002,4371114.005219408
1003,4919539.867409746
1004,4732892.484163043
1005,4810514.742039889
1006,5427812.447239461
1007,4174146.357073012
1008,4316973.20458645
1009,4555457.410809585
1010,4345041.429236213
1011,5274751.501988989
1012,4349993.701993139
1013,4738234.262428958
1014,4473846.054132365
1015,4600565.3784303395
1016,5042642.495145452
1017,4359281.41651948
1018,4655957.006245561
1019,4434884.389255884
1020,4521516.396960163
1021,4519477.416406098
1022,4838814.853585049
1023,4765741.338580849
1024,4519703.925700392
1025,4730865.674268472
1026,3958582.757398681
1027,4371056.837950694
1028,4731290.734817575
1029,4157937.373547767
1030,4428946.045933618
1031,4118893.3009229684
1032,4022972.35914126
1033,5021666.303549859
1034,4679135.679010789
1035,4075370.8362767654
1036,4249176.413447913
1037,4413976.846901223
1038,4487491.035192528
1039,4890480.442019331
1040,4747886.966791876
1041,4543707.651620768
1042,4456669.328197423
1043,4345888.522529722
1044,4598277.447416871
1045,4994104.167942191
1046,4778527.315282898
1047,4827150.12925868
1048,4517816.560734609
1049,4547289.404447084
1050,4734705.989276982
1051,4496147.697205497
1052,4482035.763083196
1053,4050917.4844048005
1054,4900132.005957853
1055,3744948.8420509715
1056,5671434.050507055
1057,4827883.057519267
1058,3934876.446173073
1059,5091586.867995194
1060,4810132.685342728
1061,4756699.964611496
1062,4446773.171922875
1063,4564613.755347279
1064,4637068.770250536
1065,4794411.965230975
1066,5757488.213720054
1067,4598468.945279729
1068,4601010.761661201
1069,4379058.3979559345
1070,4535276.989754932
1071,4348718.438033348
1072,5037040.034723442
1073,4925131.8188716
1074,4761585.352623008
1075,4768708.161418206
1076,4339114.560428701
1077,4226971.361204966
1078,4124599.849003709
1079,5001942.290048735
1080,4243314.269278751
1081,4337279.948408503
1082,4468160.199307231
1083,4692892.949279687
1084,4157801.0765394997
1085,3752803.8797475635
1086,5417877.503984378
1087,4201980.754474599
1088,4598133.777942719
1089,3961589.109804343
1090,4827882.378903784
1091,4603236.488742557
1092,4627951.499439948
1093,4768138.286115082
1094,4614270.201173017
1095,4225080.342392056
1096,4150589.626259721
1097,4169362.6061378396
1098,4881764.456301602
1099,4491087.525063216
1100,4989226.937260705
1101,4961414.301410529
1102,4396494.949533538
1103,4383068.972310656
1104,5094772.038613895
1105,4247989.532459025
1106,3982290.259107734
1107,4913564.050762179
1108,4920417.00161641
1109,4503797.354663108
1110,4410825.307098716
1111,4514055.8839782
1112,4368339.852052342
1113,4548450.307902686
1114,4341892.452543326
1115,4546562.135883097
1116,4612909.473993749
1117,4975808.577506458
1118,4645617.809531201
1119,4574449.270027525
1120,4325537.406820672
1121,3964068.1935481327
1122,4618842.792752966
1123,4823323.94153073
1124,4628168.575515893
1125,5035877.26849319
1126,4431985.990998405
1127,4234628.550091047
1128,4513247.783470392
1129,4346293.850149282
1130,4466849.684478987
1131,5048219.128321974
1132,4399041.52933366
1133,4450540.4960790835
1134,4506946.0301669305
1135,3886278.3582037003
1136,4943973.261259793
1137,4351679.589482362
1138,4927911.476374951
1139,4735691.472287842
1140,4701974.016801481
1141,4516086.305923991
1142,4782281.954794563
1143,4506968.852646891
1144,4827212.95503187
1145,4490942.1208930975
1146,4071973.9713054104
1147,5060970.311064202
1148,4721849.404653856
1149,5360760.43799374
1150,4787319.529532339
1151,3814514.312157677
1152,4973992.801208958
1153,4851768.937974012
1154,4248577.127986402
1155,3980454.4080331395
1156,4649981.848247383
1157,4879759.69970671
1158,4817241.895735481
1159,4301397.04448217
1160,4561851.346346596
1161,4495527.295252902
1162,4697656.069047062
1163,4264225.782931536
1164,4045362.4737904537
1165,4532193.228923525
1166,4613695.497635274
1167,5128359.3314637635
1168,4508772.300267347
1169,5107493.2317791525
1170,4344341.532626706
1171,4538322.455887157
1172,3403183.499280998
1173,4748090.135242303
1174,4291334.105070138
1175,4548017.127139916
1176,4695633.323718407
1177,5316327.628928691
1178,4410135.3132720925
1179,4886912.46281307
1180,4551937.103931643
1181,4479013.542808306
1182,5201663.467506241
1183,4481544.724817095
1184,4347972.279096805
1185,4419540.64962109
1186,4735564.740760848
1187,4247251.150769603
1188,5314380.650391359
1189,4888730.743186552
1190,4695076.328130516
1191,4944397.340547913
1192,4649953.232320392
1193,3601643.3566925745
1194,5175568.237003088
1195,4520263.974615202
1196,4436082.793079727
1197,4755942.108200604
1198,4077994.004150505
1199,4459990.9162176885
1200,5959402.024768034
1201,4734518.959998789
1202,4398728.975269347
1203,4155514.650153834
1204,4888923.052194758
1205,4482522.098647928
1206,4988735.526394388
1207,4440993.266755216
1208,4373264.640244595
1209,4569496.02523866
1210,4664534.259804289
1211,5632451.9623704245
1212,4322285.136581872
1213,4921292.8510170905
1214,4054869.4036917863
1215,4575733.856444601
1216,4293068.269203617
1217,4570253.699300303
1218,4555615.761484454
1219,4566535.089152229
1220,4234546.188125397
1221,4906497.248680292
1222,4702013.977444873
1223,4686047.909598332
1224,4978171.841539454
1225,4646565.0817046175
1226,4698612.511707135
1227,4926813.797507993
1228,4340561.257083276
1229,4945253.345141158
1230,4471584.295418121
1231,4370508.520730816
1232,4067099.971680873
1233,5154657.178743598
1234,4546148.531085141
1235,4051514.9118768517
1236,4740700.138435982
1237,4021294.55715396
1238,3953951.199946593
1239,4602456.666589828
1240,4207040.73383152
1241,4135360.959833146
1242,5580518.302345452
1243,4345299.45179956
1244,4651721.669659488
1245,5195981.193157821
1246,4116797.103824212
1247,4808445.291313453
1248,4383157.480370002
1249,5040406.595359044
1250,4650220.245570161
1251,4085512.6581007275
1252,4855243.988481279
1253,4768690.447043189
1254,4545091.787161619
1255,3962382.751193033
1256,4881495.211202616
1257,4750752.880711475
1258,4723818.407824295
1259,4274716.862480197
1260,4346095.665524594
1261,4778768.254310904
1262,4327137.798366254
1263,4342023.564971944
1264,4913013.198365773
1265,4051459.491699741
1266,4016468.9392154827
1267,4983067.672784996
1268,4362207.066217568
1269,4363238.197192367
1270,3945330.372796853
1271,4829700.012411245
1272,4589555.348756222
1273,3904740.055758782
1274,4290653.8914843835
1275,4859834.008491278
1276,4510327.265908411
1277,4773829.908743504
1278,4748720.491161813
1279,4291334.105070138
1280,4653988.460508961
1281,4459406.0723292995
1282,4797074.760118611
1283,4205887.034820927
1284,4599474.654594795
1285,4634641.577510184
1286,4491191.593585529
1287,4478160.124426981
1288,5088229.995308886
1289,3877980.223313396
1290,4741574.170545051
1291,4303205.206643739
1292,5698062.721767689
1293,4955285.359351791
1294,4681784.4757373715
1295,4840831.81260563
1296,4832393.551095397
1297,4748008.593938473
1298,4676391.914268765
1299,4199250.115830434
1300,4832940.707724931
1301,3994988.648465094
1302,4739315.566088929
1303,4596574.380920047
1304,4647782.207584811
1305,4453027.668275175
1306,4262798.913315881
1307,5184406.127908322
1308,5512258.387510512
1309,4228174.634706928
1310,4634872.178659536
1311,4301022.000154047
1312,4225590.225606567
1313,4854243.624416196
1314,5101858.2557760235
1315,4788385.536765395
1316,4711131.8878654195
1317,4564126.430635269
1318,4910217.836817971
1319,4798273.1748536
1320,4760166.022214652
1321,4520283.270866398
1322,4787859.967688026
1323,4452837.269907751
1324,4989968.841293186
1325,4510110.182052738
1326,4721181.592739197
1327,4948511.672643322
1328,4739354.181016657
1329,4655478.890437801
1330,5081766.626899161
1331,4577849.7296511885
1332,4627537.415202863
1333,4916208.135218628
1334,4364385.091099786
1335,4515597.200138564
1336,3645816.1352650058
1337,4826250.011663289
1338,4045198.714794281
1339,4677547.018155405
1340,4313651.8034749
1341,4945511.371480138
1342,4436538.155744685
1343,3840208.7336026356
1344,5743077.621025517
1345,4270100.426916433
