Id,Prediction
948,4247390
949,3038145.75
950,4771485.5
951,3634575
952,5100424
953,4122038.5
954,4872266.5
955,4634976.5
956,4586711
957,4543319.5
958,4483548
959,3811962.75
960,4354848.5
961,5252831.5
962,5707767
963,5410045.5
964,6178904.5
965,4508263
966,4371484
967,4823332.5
968,4360715
969,5357288
970,3788930
971,4070987.75
972,3952910.25
973,3509880
974,4052047
975,4211927
976,4160800.5
977,4347934
978,5023945
979,5757699
980,4967119
981,4226329.5
982,2716991
983,4925685.5
984,5341320.5
985,4025585.5
986,4307886.5
987,5167547
988,4998965.5
989,3494295.5
990,6021197.5
991,3038145.75
992,4803279
993,3937089.25
994,5441554.5
995,3979283.75
996,5745590
997,4368953.5
998,4156642.75
999,4486757.5
1000,4647811.5
1001,3599583
1002,3448283.25
1003,4082253
1004,5020498.5
1005,4268045
1006,5579636.5
1007,4136300
1008,3754087.25
1009,3789526
1010,3459451
1011,4797593.5
1012,3053093.5
1013,4085627
1014,4045180
1015,4946395
1016,5381717.5
1017,4176880.5
1018,3629720.75
1019,5806530.5
1020,5254128.5
1021,4845121.5
1022,4924510
1023,4727309
1024,4512038
1025,5134278
1026,4289545.5
1027,4274278
1028,5421763.5
1029,3836376.5
1030,6112940
1031,3722712.25
1032,4193907.5
1033,4629535
1034,5163831.5
1035,3663533.75
1036,4161557.5
1037,4480870
1038,4076329
1039,4393943.5
1040,5208918
1041,5643169
1042,4851334
1043,4174133.5
1044,4363440.5
1045,5331942
1046,3949882.25
1047,5412367
1048,3424652
1049,4858955.5
1050,4643968
1051,5198231
1052,4130755.5
1053,3096992.5
1054,4525206
1055,3664526.25
1056,5628092.5
1057,5521787.5
1058,4547247
1059,6408789
1060,3998410.25
1061,3561297.25
1062,4491546
1063,4497894
1064,5037878
1065,5416795
1066,5313013.5
1067,4625500
1068,5147600
1069,4229184.5
1070,4775208
1071,3244714.5
1072,4681378
1073,5053099.5
1074,4957752.5
1075,4686163.5
1076,3892874
1077,2793467.25
1078,4220780
1079,5077420.5
1080,3831117
1081,4164307.5
1082,3644750.5
1083,4868285.5
1084,3328723.75
1085,3533532.25
1086,4954106
1087,4390867
1088,3873695.25
1089,3182042
1090,4311929.5
1091,5946579.5
1092,3941172.5
1093,4052999
1094,4809480
1095,4850430.5
1096,3420917.75
1097,3418344.25
1098,5708028
1099,3980129.75
1100,5165074
1101,5143524.5
1102,4954132
1103,3169392.75
1104,4880730.5
1105,3577117.75
1106,4010932.5
1107,4901121
1108,3938328
1109,4313960.5
1110,4149009.5
1111,4749869
1112,3086456
1113,4252425.5
1114,4244256.5
1115,5545637.5
1116,5015327.5
1117,5365165.5
1118,4121607.75
1119,5243204.5
1120,3886705
1121,4606259
1122,4074118.5
1123,4783737.5
1124,4743109.5
1125,4252157
1126,4899529.5
1127,4811425.5
1128,4567721.5
1129,4555755
1130,3743256.25
1131,4843131
1132,3009070
1133,4089442.25
1134,4749758
1135,3824654.75
1136,5146606
1137,4214030
1138,4659588.5
1139,5313695
1140,3952322.25
1141,4685178
1142,4083199.5
1143,5225654.5
1144,5870228
1145,4713379.5
1146,4120065
1147,4571038.5
1148,3912764.5
1149,4912392
1150,4560946.5
1151,3222256.25
1152,4513285.5
1153,5418601
1154,4070987.75
1155,3751253.5
1156,3584827
1157,4634976.5
1158,4688845
1159,4134861
1160,3995507.25
1161,4444118.5
1162,5278262.5
1163,3677087
1164,4564746.5
1165,3737686.5
1166,5007454
1167,4758286.5
1168,5227165.5
1169,5371829.5
1170,4112940
1171,4078693
1172,2941509.75
1173,4893024.5
1174,3641050.75
1175,4259196.5
1176,4150647
1177,6112753
1178,4164807.5
1179,4830960
1180,4564746.5
1181,4128313.75
1182,5081797.5
1183,5135314
1184,4623306.5
1185,4563629.5
1186,4035085.75
1187,3357942.5
1188,5323467.5
1189,4145646.5
1190,4642986.5
1191,4174343
1192,4300813
1193,3799489.5
1194,5323467.5
1195,5203525.5
1196,4894240
1197,4681479
1198,3707111
1199,4210845.5
1200,6304196.5
1201,4872266.5
1202,4093987.75
1203,3401150.25
1204,4374844.5
1205,4472825.5
1206,4915043.5
1207,2758582
1208,4720525
1209,4718414
1210,5049418
1211,4732328.5
1212,2820722
1213,5373402.5
1214,3696305
1215,5083758
1216,4422332
1217,4743661.5
1218,5643169
1219,6176683
1220,3374191
1221,4380010
1222,4664908
1223,6416700.5
1224,5720018
1225,4829506
1226,4638526.5
1227,5417337.5
1228,3494985.25
1229,4512800.5
1230,3935194.25
1231,4489918
1232,3881427.25
1233,5505324.5
1234,4881309.5
1235,3114825.5
1236,4533838
1237,3481028.25
1238,4289545.5
1239,4363440.5
1240,4294737
1241,4372958.5
1242,6184423
1243,4080133
1244,4901507
1245,5860153
1246,3754598.75
1247,5582804
1248,3771861.5
1249,4874449.5
1250,4148549.25
1251,3686510.5
1252,4826610
1253,5883861
1254,4907688.5
1255,3860378.75
1256,5167657.5
1257,4041887
1258,5592518.5
1259,3523085.75
1260,3610429.75
1261,5041532.5
1262,4643968
1263,3988742.75
1264,4412191
1265,4723506.5
1266,2935563.25
1267,4467429
1268,4971317.5
1269,5365685.5
1270,3664526.25
1271,4220616.5
1272,4694295
1273,3274967.5
1274,3802873.25
1275,5743249.5
1276,4690153.5
1277,5234939
1278,3983844.75
1279,3641050.75
1280,6394791.5
1281,3617766.25
1282,4419281.5
1283,2846259.75
1284,4999961
1285,4696734
1286,4906924.5
1287,3039520.25
1288,4646099
1289,3448652.75
1290,4919746.5
1291,3389344.5
1292,6076605
1293,5309181.5
1294,6141036
1295,5620790
1296,4879513.5
1297,5048515.5
1298,4844444
1299,3007791
1300,4396908
1301,3430450.25
1302,4180096
1303,5141934.5
1304,4294055
1305,4679384.5
1306,4789437
1307,4796687
1308,5024252.5
1309,3592343
1310,4349722.5
1311,3946639.5
1312,4607590.5
1313,4974388.5
1314,4751656
1315,3915756.25
1316,4780386
1317,4170335.25
1318,4767443
1319,5387472.5
1320,4407873
1321,4087568
1322,3805183.25
1323,4461671
1324,4803206.5
1325,3259118.5
1326,5411669.5
1327,5101791.5
1328,4887873
1329,5097795.5
1330,6130725.5
1331,3751125.75
1332,5262003
1333,4721318
1334,4133321.75
1335,4681240
1336,3249159.5
1337,4445369.5
1338,4306685
1339,4329926
1340,3583119
1341,5848398.5
1342,3797073.5
1343,3001277.5
1344,5926412.5
1345,4286479.5
1346,3916805.25
1347,3735273.75
1348,4069700.5
1349,3208016.5
1350,4533137
1351,5301661
1352,4101029.5
1353,4634976.5
1354,4762499.5
1355,5520672
1356,4634976.5
1357,5156082.5
1358,4915628
1359,2944412.5
1360,4087000
1361,5564892.5
1362,3678469.5
1363,3996672
1364,4439046.5
1365,4360943
1366,4895639
1367,4560188.5
1368,5332657.5
1369,5470518
1370,4748021.5
1371,4899299
1372,5661458
1373,5697572
1374,3476462.5
1375,4289545.5
1376,4158655
1377,3485517.25
1378,6778221.5
1379,6440593
1380,4682118
1381,6081044
1382,4010210.5
1383,5437689
1384,3601970.5
1385,4575208.5
1386,3636287.5
1387,4650719.5
1388,5702763.5
1389,4280678
1390,4495333
1391,4051156.5
1392,3072934.75
1393,4403116.5
1394,4923980
1395,4068616.75
1396,3337638
1397,5505282
1398,5545495
1399,4814726.5
1400,5245705.5
1401,5946350
1402,4902055
1403,4769863
1404,4383451
1405,4138341
1406,4342827
1407,5701931
1408,4242949.5
1409,5380740.5
1410,4864261
1411,4698079
1412,5939625.5
1413,4162003.5
1414,4072965.75
1415,4376908
1416,4961118.5
1417,3803026.25
1418,3875339.5
1419,4886630
1420,4854327.5
1421,4687863.5
1422,4581614.5
1423,5167184.5
1424,4957840.5
1425,4069242.75
1426,4899099
1427,4337576
1428,3966538
1429,3687063
1430,5323467.5
1431,3131194.5
1432,4708823
1433,3495707.25
1434,3589461.25
1435,5524255.5
1436,3036209.5
1437,4635135.5
1438,4161015
1439,4139706
1440,5384870
1441,5007454
1442,4087783
1443,5056107
1444,5995341
1445,4336461.5
1446,4854517
1447,5161276.5
1448,4735606.5
1449,4859683.5
1450,4838169.5
1451,4966663.5
1452,5565702
1453,3820497.25
1454,5491519.5
1455,4194770.5
1456,5190650
1457,4963446.5
1458,5740416
1459,4931305.5
1460,4190737.75
1461,4448646.5
1462,5804399
1463,4491698
1464,4547669
1465,5143743
1466,3883183.5
1467,5006983.5
1468,3606834.25
1469,4707417.5
1470,5951350
1471,4697442
1472,5428042
1473,4026480.5
1474,4535748.5
1475,3634248.25
1476,4859626
1477,4427126
1478,5173525
1479,4365872
1480,4343738
1481,3296985.25
1482,5358479
1483,5253689.5
1484,4666450
1485,5069726.5
1486,4923236.5
1487,5427267
1488,3919744.5
1489,4079010.25
1490,3316677.5
1491,4079305.25
1492,4194200.5
1493,4766492.5
1494,4912320
1495,5258434
1496,6446286.5
1497,5401325
1498,4663110
1499,5231860.5
1500,4167125.75
1501,4807142.5
1502,4912329
1503,3374607.75
1504,4386500.5
1505,5383547.5
1506,3905250.75
1507,4301168
1508,3867277.75
1509,5347791.5
1510,4238238
1511,5043424
1512,4254833
1513,5000530.5
1514,5436287
1515,5470932.5
1516,4997081.5
1517,6155017.5
1518,4757302.5
1519,5159851
1520,4975157
1521,4465558
1522,4983395.5
1523,6245619
1524,4368589.5
1525,4988418
1526,5360731.5
1527,4780960
1528,3646820.75
1529,5094702.5
1530,4289777.5
1531,3784167
1532,4026334
1533,4751444
1534,4948155
1535,6757211.5
1536,4825350
1537,4908960
1538,3629965.5
1539,4896970
1540,4758286.5
1541,3480786
1542,5428042
1543,5193078
1544,4646229
1545,3875339.5
1546,3914472.75
1547,4130970.25
1548,5707874
1549,4254538.5
1550,4690582.5
1551,6858388.5
1552,4163508.5
1553,4388402
1554,4125421.5
1555,4289067
1556,4959317
1557,5159882.5
1558,3996411.25
1559,3337638
1560,5324897.5
1561,5667942
1562,2798469.5
1563,3686348.25
1564,3632440.75
1565,5702763.5
1566,3783993.5
1567,3750646.5
1568,3106334.5
1569,4361474
1570,4467594.5
1571,4911343
1572,5469216
1573,4342272
1574,4318827
1575,4636898.5
1576,4312045
1577,3582739.75
1578,3398563.75
1579,5815274.5
1580,3334735.25
1581,3643735
1582,4289485
1583,4667379.5
1584,4318330.5
1585,5172182
1586,3991003.75
1587,4094229.75
1588,5480776
1589,4521620.5
1590,4274822
1591,4732593.5
1592,5170860.5
1593,5309590
1594,4788468.5
1595,5780607.5
1596,4287256.5
1597,3313812
1598,5023832
1599,5234939
1600,5429497.5
1601,3983844.75
1602,5096052
1603,5225058
1604,5431266.5
1605,3399941.5
1606,4074931
1607,3754398.75
1608,4495463.5
1609,4830608.5
1610,5203286
1611,4663302.5
1612,3031322.5
1613,4312383.5
1614,4902055
1615,5312136
1616,5549415
1617,4551917.5
1618,5186515
1619,5690085
1620,4668093
1621,4689756.5
1622,4905716
1623,5146606
1624,5702763.5
1625,4634976.5
1626,6375874
1627,4384758
1628,6373630
1629,4879181
1630,3485798.5
1631,4627026.5
1632,4992805
1633,5175995
1634,5193465.5
1635,6054515
1636,5280138
1637,4240568.5
1638,3901139
1639,4324105.5
1640,5719170.5
1641,5185847
1642,5027565.5
1643,4251746.5
1644,4514406.5
1645,3838582.5
1646,3844827
1647,4423886.5
1648,4161354
1649,3991937
1650,3463018.5
1651,4437219
1652,3589750.75
1653,5141574.5
1654,4242210.5
1655,4679659
1656,4020853.25
1657,4163208.5
1658,4276270.5
1659,4145303
1660,4264490
1661,5343274
1662,4476463.5
1663,3537784
1664,2971554.75
1665,4934426.5
1666,3461259.25
1667,4420408
1668,4101032.75
1669,4540323
1670,3860001
1671,3448316.5
1672,5933949.5
1673,5743249.5
1674,4924706.5
1675,6015072
1676,5437544
1677,4423683
1678,3984742.75
1679,4440931.5
1680,4920313
1681,3780954
1682,4115380.75
1683,4893027.5
1684,3716952.5
1685,4071226
1686,4213725.5
1687,3441500.75
1688,3884252.75
1689,4873577
1690,5002272
1691,4663026
1692,3770250.25
1693,4627376
1694,3635598.75
1695,5949766.5
1696,4522537.5
1697,4734296
1698,4093703
1699,3387230.5
1700,4709626.5
1701,4901507
1702,3812763.5
1703,4234595
1704,3825491
1705,4743109.5
1706,3532410.5
1707,4934253
1708,5391473
1709,4155708.75
1710,3617519.25
1711,5505282
1712,5083005.5
1713,4710706.5
1714,4658967
1715,3746794.75
1716,4758286.5
1717,5205987
1718,4633975
1719,4403525
1720,5201509
1721,5884279.5
1722,4520543
1723,5024823
1724,3343000.25
1725,4783737.5
1726,4651698.5
1727,4976167.5
1728,4024519
1729,5071910.5
1730,5277425
1731,3996876.25
1732,4034577.75
1733,5108591
1734,4360207.5
1735,5923214
1736,4771745
1737,4943870.5
1738,4381742.5
1739,5396259
1740,3071079.25
1741,5582365
1742,3127037.5
1743,5137670.5
1744,3659843.25
1745,4319789.5
1746,3247825.25
1747,5124519
1748,4641904
1749,4850973.5
1750,4892891.5
1751,4178581.25
1752,3839102.5
1753,4307360
1754,3873956.5
1755,4209065.5
1756,4669339.5
1757,4667433
1758,4152162.5
1759,5715761.5
1760,5539085
1761,3241082.5
1762,4914245
1763,4746081.5
1764,3001277.5
1765,5579694
1766,4398701.5
1767,5505282
1768,5813948.5
1769,4485588.5
1770,4435848
1771,2790677
1772,4156458.5
1773,4380123.5
1774,3529507
1775,3114825.5
1776,5747406.5
1777,5213818.5
1778,4836227.5
1779,4121511.25
1780,5575693.5
1781,3203649
1782,4417853
1783,4700547
1784,4260361.5
1785,5434456.5
1786,4857718.5
1787,5621165.5
1788,3447840.75
1789,4214253.5
1790,4226329.5
1791,5441510.5
1792,4637858
1793,4086690.5
1794,2835131
1795,4766018
1796,5460904.5
1797,3957449.25
1798,4221528
1799,3618253.75
1800,3019477.5
1801,4484480
1802,5170059.5
1803,4134677.5
1804,3975308.75
1805,4797593.5
1806,4422332
1807,5067401.5
1808,3957309.25
1809,5010046
1810,4660047
1811,5949766.5
1812,4060510.75
1813,5238597.5
1814,3081762.5
1815,5619327
1816,5108814
1817,4555204
1818,3865850
1819,4045684
1820,4587471.5
1821,4993084
1822,4879977
1823,4571388
1824,5699869.5
1825,4029557.75
1826,4883675
1827,3247825.25
1828,4074164.25
1829,3900497
1830,3309432.75
1831,5947606.5
