Id,Prediction
305,4780607
306,4429512
307,3780019
308,3376145
309,1270499
310,4807746
311,3807496
312,4807746
313,4780607
314,7201784
315,4155435
316,3273041
317,3273041
318,4250553
319,5906596
320,2058644
321,7592272
322,4807746
323,3727364
324,3939804
325,3426169
326,2525375
327,7201784
328,5595267
329,13575224
330,2390534
331,2525375
332,3780019
333,13575224
334,7865428
335,4015749
336,7592272
337,4015749
338,2383840
339,6313221
340,3903884
341,5595267
342,13575224
343,4888774
344,1756069
345,3807496
346,2058644
347,3004429
348,3004429
349,5653753
350,2371202
351,4067566
352,4052733
353,4491607
354,2999068
355,6313221
356,4350573
357,5435276
358,7201784
359,3727364
360,5500818
361,3258837
362,2021934
363,5166635
364,5906596
365,5337526
366,3810007
367,3273041
368,3273041
369,2083447
370,4429512
371,2156098
372,1756069
373,5966193
374,4250553
375,2344689
376,4590423
377,6941173
378,3903884
379,5286212
380,3426169
381,3351383
382,3807496
383,7592272
384,2058644
385,4066618
386,4155435
387,2058644
388,3351383
389,5500818
390,7201784
391,7201784
392,2055379
393,3727364
394,8904084
395,7592272
396,4052733
397,3939804
398,7217634
399,2732645
400,2732645
401,5595267
402,3956086
403,3818055
404,7592272
405,3347767
406,3727364
407,3248660
408,1270499
409,1763231
410,3410878
411,7865428
412,2058644
413,2525375
414,4705945
415,4350573
416,3818055
417,2083447
418,2732645
419,3004429
420,4429512
421,3903884
422,2267425
423,2097022
424,3807496
425,7217634
426,2544857
427,2058644
428,5500818
429,4952497
430,3447890
431,7217634
432,4429512
433,3784230
434,3004429
435,6313221
436,4067566
437,4263629
438,3818055
439,9262754
440,4155435
441,2732645
442,1270499
443,2018785
444,5500818
445,4155435
446,13575224
447,3273041
448,4467728
449,16549064
450,2525375
451,2383840
452,4467728
453,7865428
454,5161370
455,6363241
456,3004429
457,6363241
458,2954086
459,1882131
460,2999068
461,3347767
462,3600467
463,2344689
464,2156098
465,2740687
466,2740687
467,3273041
468,1756069
469,3426169
470,4066618
471,3871344
472,3447890
473,3727364
474,1619683
475,4067566
476,3807496
477,3164972
478,2344689
479,3258837
480,3745135
481,3347767
482,2390534
483,7201784
484,3248660
485,4066618
486,3780019
487,7201784
488,2267425
489,2097022
490,8904084
491,2025297
492,5166635
493,5435276
494,9652350
495,5286212
496,3818055
497,2267425
498,4155435
499,4807746
500,5525735
501,3376145
502,5286212
503,13575224
504,8894598
505,2083447
506,3727364
507,6313221
508,4015749
509,5966193
510,3426169
511,4705945
512,1270499
513,2525375
514,2732645
515,2025297
516,3004429
517,4155435
518,4429512
519,4155435
520,2018785
521,3445076
522,4155435
523,2344689
524,2999068
525,7201784
526,5595267
527,5500818
528,6941173
529,1270499
530,7592272
531,7217634
532,4888774
533,2999068
534,6923131
535,6363241
536,6313221
537,7865428
538,4067566
539,2383840
540,4015749
541,3164972
542,3351383
543,2021934
544,7201784
545,7592272
546,3273041
547,2390534
548,3410878
549,9652350
550,3261924
551,3818055
552,8894598
553,4888774
554,7201784
555,2018785
556,1882131
557,5337526
558,2993069
559,4067566
560,4807746
561,3982767
562,3807496
563,4350573
564,4590423
565,4100886
566,3376145
567,7217634
568,4316715
569,3956086
570,7201784
571,3818055
572,8894598
573,4316715
574,8894598
575,2025297
576,13575224
577,4467728
578,2675511
579,4350573
580,7201784
581,2740687
582,3426169
583,9262754
584,2675511
585,5286212
586,3778621
587,4067566
588,5906596
589,4136425
590,2156098
591,3780019
592,2390534
593,6412623
594,4067566
595,2732645
596,16549064
597,5595267
598,3752885
599,4155435
600,3818055
601,3261924
602,7865428
603,1270499
604,1619683
605,7201784
606,4952497
607,2732645
608,1734634
609,4066618
610,3780019
611,3273041
612,3351383
613,3004429
614,2097022
615,4590423
616,4066618
617,4807746
618,1149870
619,7865428
620,3351383
621,2525375
622,4554237
623,4066618
624,5595267
625,9652350
626,4250758
627,5435276
628,2999068
629,8894598
630,4052733
631,5161370
632,4250758
633,2018785
634,2371202
635,3745135
636,3780019
637,3376145
638,3956086
639,5500818
640,5525735
641,2267425
642,3258837
643,2525375
644,6941173
645,3778621
646,4066618
647,7592272
648,4136425
649,4350573
650,3376145
651,5161370
652,2267425
653,8894598
654,7201784
655,3818055
656,2344689
657,5906596
658,2740687
659,4467728
660,4554237
661,4705945
662,4100886
663,3410878
664,3376145
665,3410878
666,5525735
667,3903884
668,4491607
669,4952497
670,2267425
671,4807746
672,2344689
673,4066618
674,4705945
675,4066618
676,2058644
677,4067566
678,2732645
679,4250553
680,5595267
681,2058644
682,3273041
683,3745135
684,6923131
685,2267425
686,2344689
687,2371202
688,3956086
689,5435276
690,2954086
691,2371202
692,2390534
693,7201784
694,6412623
695,4155435
696,4316715
697,3248660
698,2999068
699,2025297
700,6923131
701,2083447
702,2267425
703,3780019
704,6923131
705,3778621
706,9652350
707,2267425
708,2018785
709,4067566
710,8904084
711,2018785
712,2740687
713,1270499
714,1999097
715,2083447
716,6412623
717,2383840
718,3780019
719,6363241
720,4015749
721,5966193
722,3903884
723,1756069
724,2732645
725,2732645
726,1734634
727,2544857
728,2675511
729,4250553
730,2083447
731,4888774
732,4264176
733,4554237
734,5500818
735,2344689
736,6363241
737,2732645
738,9262754
739,4467728
740,2018785
741,4067566
742,4286645
743,3982767
744,4155435
745,4350573
746,5595267
747,4052733
748,5435276
749,2525375
750,7865428
751,3261924
752,2544857
753,5595267
754,7592272
755,4316715
756,3351383
757,4350573
758,2383840
759,5653753
760,9262754
761,4952497
762,1904842
763,2267425
764,3818055
765,5444227
766,3982767
767,2371202
768,2383840
769,4350573
770,6941173
771,6313221
772,7217634
773,3351383
774,4429512
775,3376145
776,3410878
777,2383840
778,2156098
779,4952497
780,2383840
781,4807746
782,9652350
783,4100886
784,5653753
785,8630682
786,4052733
787,4316715
788,4250758
789,2525375
790,1270499
791,4250758
792,4067566
793,4316715
794,2083447
795,5166635
796,4067566
797,3445076
798,9652350
799,4590423
800,2058644
801,4491607
802,8630682
803,8894598
804,3273041
805,4467728
806,4155435
807,4316715
808,6941173
809,5595267
810,7201784
811,5595267
812,3004429
813,8894598
814,8894598
815,2999068
816,3410878
817,2390534
818,3258837
819,2083447
820,3780019
821,3351383
822,2383840
823,3248660
824,5161370
825,4250758
826,3199619
827,3778621
828,9652350
829,3351383
830,4350573
831,2267425
832,2525375
833,3956086
834,7201784
835,4491607
836,3008199
837,4066618
838,2993069
839,2371202
840,2083447
841,1270499
842,5337526
843,2156098
844,5787594
845,5500818
846,4100886
847,4888774
848,3376145
849,8630682
850,3745135
851,3004429
852,3818055
853,4350573
854,3745135
855,4316715
856,4554237
857,2675511
858,2675511
859,2371202
860,1999097
861,4066618
862,4066618
863,1734634
864,4554237
865,3258837
866,2993069
867,2055379
868,1270499
869,4350573
870,4066618
871,5161370
872,2544857
873,2740687
874,3871344
875,2390534
876,1734634
877,4705945
878,2371202
879,4015749
880,2993069
881,2993069
882,1756069
883,6363241
884,4066618
885,5435276
886,4264176
887,4350573
888,4100886
889,3410878
890,4491607
891,6363241
892,9262754
893,3939804
894,3600467
895,2058644
896,8904084
897,5286212
898,3248660
899,3347767
900,2732645
901,8904084
902,1734634
903,5653753
904,2058644
905,3376145
906,2390534
907,4066618
908,2544857
909,3445076
910,5161370
911,2018785
912,3004429
913,5444227
914,3004429
915,3199619
916,1999097
917,3600467
918,3727364
919,4350573
920,2732645
921,3248660
922,2551252
923,2954086
924,2058644
925,3004429
926,4250553
927,3727364
928,3818055
929,2156098
930,1999097
931,4807746
932,7201784
933,3199619
934,4429512
935,3004429
936,3780019
937,1149870
938,3956086
939,3445076
940,2383840
941,4100886
942,8904084
943,2732645
944,3903884
945,1619683
946,3600467
947,8213524
948,4316715
949,2732645
950,13575224
951,4429512
952,2390534
953,2544857
954,5444227
955,3745135
956,4155435
957,4952255
958,5500818
959,2083447
960,8904084
961,4155435
962,3347767
963,4100886
964,3784230
965,2371202
966,2954086
967,4155435
968,4100886
969,3004429
970,1882131
971,7592272
972,7201784
973,4590423
974,4015749
975,3376145
976,2371202
977,6313221
978,5286212
979,2525375
980,2018785
981,2371202
982,4015749
983,4219263
984,4155435
985,3871344
986,3426169
987,4780607
988,4067566
989,4429512
990,4052733
991,1756069
992,2018785
993,8904084
994,4155435
995,3351383
996,5653753
997,4250553
998,2025297
999,5525735
1000,8904084
1001,4250553
1002,2097022
1003,4350573
1004,3351383
1005,4952255
1006,7865428
1007,3818055
1008,7592272
1009,3410878
1010,4590423
1011,2525375
1012,3753720
1013,3727364
1014,2267425
1015,7592272
1016,7217634
1017,4286645
1018,3807496
1019,4264176
1020,5461700
1021,3445076
1022,4554237
1023,2390534
1024,2097022
1025,4100886
1026,2551252
1027,1270499
1028,4807746
1029,2344689
1030,3600467
1031,4067566
1032,1270499
1033,2525375
1034,8904084
1035,1270499
1036,1847826
1037,8894598
1038,1999097
1039,6923131
1040,6363241
1041,3004429
1042,2390534
1043,2675511
1044,4590423
1045,3752885
1046,4067566
1047,7201784
1048,2738052
1049,3752885
1050,6782425
1051,2999068
1052,7592272
1053,7592272
1054,4250758
1055,5787594
1056,3199619
1057,2058644
1058,1734634
1059,9652350
1060,3818055
1061,8630682
1062,5337526
1063,4250553
1064,5435276
1065,9652350
1066,4155435
1067,4350573
1068,8894598
1069,4467728
1070,3903884
1071,2083447
1072,4952255
1073,4350573
1074,5444227
1075,4350573
1076,2544857
1077,3351383
1078,2383840
1079,4705945
1080,4155435
1081,4429512
1082,4316715
1083,3778621
1084,5435276
1085,1763231
1086,3939804
1087,2732645
1088,2156098
1089,4263629
1090,4250553
1091,8894598
1092,3351383
1093,4067566
1094,4491607
1095,6363241
1096,5286212
1097,2058644
1098,6363241
1099,2954086
1100,3745135
1101,3818055
1102,6363241
1103,4758476
1104,4250553
1105,2993069
1106,5595267
1107,4350573
1108,5525735
1109,2675511
1110,3351383
1111,1270499
1112,4888774
1113,7201784
1114,3004429
1115,3199619
1116,4491607
1117,2097022
1118,3807496
1119,3376145
1120,2018785
1121,1619683
1122,1149870
1123,2525375
1124,3745135
1125,3818055
1126,4155435
1127,2371202
1128,2058644
1129,3164972
1130,7592272
1131,6313221
1132,3778621
1133,3376145
1134,5500818
1135,2371202
1136,4350573
1137,2083447
1138,4067566
1139,4807746
1140,3600467
1141,5500818
1142,4350573
1143,3004429
1144,1904842
1145,4015749
1146,2675511
1147,1149870
1148,3199619
1149,2525375
1150,2156098
1151,4429512
1152,4250553
1153,6923131
1154,3261924
1155,3273041
1156,2390534
1157,4952255
1158,4491607
1159,3871344
1160,6313221
1161,4155435
1162,7592272
1163,4316715
1164,1847826
1165,3004429
1166,5161370
1167,3426169
1168,2390534
1169,2344689
1170,2097022
1171,4155435
1172,2025297
1173,4155435
1174,7592272
1175,3273041
1176,1270499
1177,3727364
1178,4780607
1179,2954086
1180,5500818
1181,4015749
1182,5337526
1183,4429512
1184,8894598
1185,7201784
1186,3903884
1187,7592272
1188,3727364
1189,3818055
1190,5525735
1191,4052733
1192,6694797
1193,3452382
1194,3347767
1195,4155435
1196,1270499
1197,3727364
1198,3273041
1199,4066618
1200,1149870
1201,3752885
1202,2525375
1203,1882131
1204,7201784
1205,6363241
1206,4888774
1207,6313221
1208,6923131
1209,5444227
1210,2097022
1211,4554237
1212,7592272
1213,4491607
1214,4429512
1215,2058644
1216,4136425
1217,2018785
1218,3004429
1219,3818055
1220,5653753
1221,5444227
1222,3818055
1223,9652350
1224,8894598
1225,7592272
1226,4554237
1227,2525375
1228,3778621
1229,3939804
1230,3939804
1231,2371202
1232,3410878
1233,2525375
1234,4250758
1235,2544857
1236,4888774
1237,1270499
1238,1847826
1239,3600467
1240,1847826
1241,4015749
1242,3982767
1243,3807496
1244,5166635
1245,6694797
1246,2544857
1247,3727364
1248,1999097
1249,2390534
1250,3818055
1251,2083447
1252,3956086
1253,2018785
1254,5161370
1255,4067566
1256,2267425
1257,5286212
1258,2732645
1259,2371202
1260,3778621
1261,5595267
1262,4136425
1263,3351383
1264,3426169
1265,2025297
1266,2097022
1267,3903884
1268,3004429
1269,8894598
1270,3273041
1271,4554237
1272,2018785
1273,2371202
1274,1619683
1275,3600467
1276,1270499
1277,6412623
1278,1270499
1279,7592272
1280,8894598
1281,4429512
1282,5525735
1283,5161370
1284,3903884
1285,4758476
1286,6412623
1287,4155435
1288,4155435
1289,1734634
1290,7201784
1291,1999097
1292,6694797
1293,3836721
1294,9652350
1295,3004429
1296,9262754
1297,4467728
1298,2525375
1299,7592272
1300,3778621
1301,3351383
1302,4155435
1303,3028267
1304,19696939
1305,2083447
1306,3600467
1307,2390534
1308,3028267
1309,4590423
1310,5525735
1311,4155435
1312,2544857
1313,3261924
1314,6836483
1315,4250553
1316,4250553
1317,2999068
1318,3903884
1319,2732645
1320,8904084
1321,4429512
1322,4250553
1323,2732645
1324,4066618
1325,7201784
1326,4491607
1327,5444227
1328,3939804
1329,4350573
1330,4807746
1331,6412623
1332,5653753
1333,2390534
1334,3778621
1335,3199619
1336,2083447
1337,5525735
1338,1270499
1339,4491607
1340,7201784
1341,9652350
1342,3028267
1343,5595267
1344,4705945
1345,3376145
1346,3351383
1347,2267425
1348,2999068
1349,4067566
1350,4015749
1351,3028267
1352,3351383
1353,6782425
1354,4100886
1355,9652350
1356,3956086
1357,3956086
1358,2097022
1359,1999097
1360,3164972
1361,5337526
1362,2055379
1363,4316715
1364,2675511
1365,5286212
1366,7201784
1367,3818055
1368,1149870
1369,4350573
1370,4952255
1371,4590423
1372,3727364
1373,1847826
1374,4067566
1375,5500818
1376,4250758
1377,1999097
1378,4491607
1379,4491607
1380,4052733
1381,9652350
1382,3258837
1383,8894598
1384,3600467
1385,4350573
1386,5286212
1387,8894598
1388,3745135
1389,8894598
1390,3818055
1391,2025297
1392,4882985
1393,3903884
1394,3376145
1395,3780019
1396,2097022
1397,7201784
1398,3426169
1399,2740687
1400,7865428
1401,3004429
1402,4155435
1403,9652350
1404,2058644
1405,3784230
1406,4066618
1407,4705945
1408,2999068
1409,4155435
1410,3727364
1411,6412623
1412,3028267
1413,3410878
1414,4015749
1415,5595267
1416,4705945
1417,5525735
1418,3351383
1419,2390534
1420,13575224
1421,4015749
1422,5161370
1423,7592272
1424,4467728
1425,4780607
1426,7217634
1427,3376145
1428,2097022
1429,3376145
1430,3347767
1431,1999097
1432,5653753
1433,7592272
1434,2371202
1435,3028267
1436,2156098
1437,3426169
1438,4807746
1439,3939804
1440,1904842
1441,4015749
1442,2732645
1443,4136425
1444,2740687
1445,4780607
1446,5286212
1447,6363241
1448,2675511
1449,4705945
1450,3939804
1451,5161370
1452,4350573
1453,4888774
1454,3939804
1455,3727364
1456,3745135
1457,4067566
1458,6923131
1459,2344689
1460,2740687
1461,3818055
1462,2018785
1463,3376145
1464,6363241
1465,1149870
1466,2544857
1467,4705945
1468,4250553
1469,1904842
1470,2018785
1471,3600467
1472,7865428
1473,1882131
1474,2097022
1475,3745135
1476,4350573
1477,1270499
1478,1904842
1479,4316715
1480,4250758
1481,2156098
1482,3818055
1483,5286212
1484,2525375
1485,3956086
1486,3004429
1487,3778621
1488,4467728
1489,3778621
1490,1270499
1491,4888774
1492,2675511
1493,4250553
1494,4554237
1495,4052733
1496,4052733
1497,8894598
1498,1734634
1499,2544857
1500,2055379
1501,4491607
1502,9262754
1503,3410878
1504,4705945
1505,13575224
1506,2383840
1507,5435276
1508,6923131
1509,9262754
1510,1619683
1511,3376145
1512,4554237
1513,7201784
1514,3004429
1515,4491607
1516,2058644
1517,9652350
1518,4705945
1519,4155435
1520,2156098
1521,4758476
1522,2156098
1523,9262754
1524,2018785
1525,7592272
1526,3164972
1527,5595267
1528,2993069
1529,4350573
1530,4264176
1531,4429512
1532,2390534
1533,2371202
1534,9262754
1535,6694797
1536,3752885
1537,5435276
1538,6313221
1539,3778621
1540,3956086
1541,4429512
1542,4554237
1543,4052733
1544,4155435
1545,3351383
1546,5653753
1547,1882131
1548,9652350
1549,3727364
1550,3028267
1551,3445076
1552,4316715
1553,5653753
1554,3004429
1555,5595267
1556,9652350
1557,4136425
1558,3956086
1559,2097022
1560,3445076
1561,3727364
1562,3778621
1563,4651866
1564,2371202
1565,4952255
1566,7201784
1567,3351383
1568,4066618
1569,4350573
1570,1999097
1571,4250553
1572,5337526
1573,3956086
1574,5286212
1575,2390534
1576,4155435
1577,5444227
1578,3351383
1579,4155435
1580,1270499
1581,1763231
1582,3410878
1583,4888774
1584,2156098
1585,4350573
1586,7217634
1587,3248660
1588,4316715
1589,5595267
1590,3028267
1591,3445076
1592,3004429
1593,4100886
1594,5435276
1595,4705945
1596,2544857
1597,4590423
1598,2018785
1599,6412623
1600,9652350
1601,3939804
1602,3164972
1603,3351383
1604,3028267
1605,2999068
1606,3778621
1607,3248660
1608,5500818
1609,5161370
1610,8904084
1611,9652350
1612,2371202
1613,4807746
1614,2525375
1615,4264176
1616,1756069
1617,2675511
1618,4155435
1619,2999068
1620,4067566
1621,3818055
1622,3818055
1623,3745135
1624,4350573
1625,6782425
1626,8630682
1627,7201784
1628,4350573
1629,5500818
1630,2025297
1631,2097022
1632,7201784
1633,5906596
1634,6941173
1635,3164972
1636,8213524
1637,4316715
1638,1882131
1639,5500818
1640,5286212
1641,1756069
1642,4780607
1643,5966193
1644,2058644
1645,7592272
1646,3410878
1647,8630682
1648,3807496
1649,3410878
1650,8630682
1651,3410878
1652,4015749
1653,4219263
1654,3818055
1655,4066618
1656,4015749
1657,3273041
1658,4350573
1659,4100886
1660,4350573
1661,4429512
1662,5595267
1663,5286212
1664,2083447
1665,3784230
1666,2371202
1667,3745135
1668,2792031
1669,2390534
1670,1270499
1671,3351383
1672,8894598
1673,3600467
1674,3745135
1675,7865428
1676,6313221
1677,3780019
1678,5525735
1679,6412623
1680,3752885
1681,4015749
1682,2344689
1683,7865428
1684,1999097
1685,13575224
1686,3004429
1687,5966193
1688,2371202
1689,2544857
1690,2525375
1691,2058644
1692,3903884
1693,4758476
1694,4350573
1695,6923131
1696,4429512
1697,4429512
1698,1734634
1699,5286212
1700,3752885
1701,5166635
1702,4015749
1703,7592272
1704,3452382
1705,3745135
1706,4316715
1707,4066618
1708,4052733
1709,4250553
1710,2025297
1711,16549064
1712,9652350
1713,7201784
1714,4155435
1715,2025297
1716,5444227
1717,3028267
1718,3004429
1719,5500818
1720,3836721
1721,9652350
1722,2732645
1723,2058644
1724,3258837
1725,4155435
1726,3004429
1727,4350573
1728,6941173
1729,5286212
1730,3248660
1731,2999068
1732,4882985
1733,5966193
1734,2999068
1735,3028267
1736,6923131
1737,3778621
1738,6313221
1739,8213524
1740,4888774
1741,4807746
1742,7592272
1743,4052733
1744,3410878
1745,5653753
1746,1763231
1747,3784230
1748,4250758
1749,3818055
1750,4155435
1751,2025297
1752,4250553
1753,3807496
1754,4758476
1755,4155435
1756,5337526
1757,4250758
1758,1999097
1759,4554237
1760,3752885
1761,3351383
1762,3004429
1763,3261924
1764,2544857
1765,2058644
1766,5435276
1767,16549064
1768,3426169
1769,4882985
1770,7201784
1771,4429512
1772,3600467
1773,1270499
1774,4590423
1775,3258837
1776,9652350
1777,4807746
1778,5500818
1779,4067566
1780,3752885
1781,1619683
1782,2058644
1783,3351383
1784,4155435
1785,3426169
1786,3376145
1787,7217634
1788,3376145
1789,5595267
1790,2371202
1791,4807746
1792,7201784
1793,4888774
1794,3778621
1795,2344689
1796,9652350
1797,2267425
1798,3351383
1799,3273041
1800,2025297
1801,3445076
1802,7201784
1803,4067566
1804,4067566
1805,2525375
1806,4136425
1807,4052733
1808,3351383
1809,5286212
1810,2383840
1811,6923131
1812,5435276
1813,3426169
1814,2058644
1815,5500818
1816,5435276
1817,2675511
1818,3426169
1819,5444227
1820,2525375
1821,7201784
1822,3818055
1823,2999068
1824,7865428
1825,3164972
1826,7201784
1827,2025297
1828,1734634
1829,2371202
1830,3939804
1831,2058644
1832,3818055
1833,5286212
1834,1734634
1835,7201784
1836,4952255
1837,5286212
1838,4155435
1839,3784230
1840,1149870
1841,4155435
1842,4952497
1843,9652350
1844,5286212
1845,1270499
1846,2156098
1847,4067566
1848,2383840
1849,13575224
1850,3410878
1851,5337526
1852,4155435
1853,4316715
1854,5161370
1855,4250553
1856,3273041
1857,2383840
1858,2544857
1859,4067566
1860,4250758
1861,3028267
1862,4554237
1863,2390534
1864,3273041
1865,2525375
1866,3903884
1867,2097022
1868,1270499
1869,5966193
1870,3780019
1871,7592272
1872,2999068
1873,4066618
1874,13575224
1875,2058644
1876,2018785
1877,5286212
1878,2954086
1879,4066618
1880,4015749
1881,3807496
1882,6363241
1883,5595267
1884,7495092
1885,2021934
1886,3600467
1887,3004429
1888,3982767
1889,2371202
1890,3939804
1891,3248660
1892,8904084
1893,9652350
1894,1270499
1895,4554237
1896,1734634
1897,3248660
1898,3778621
1899,3004429
1900,4015749
1901,3004429
1902,4807746
1903,4155435
1904,3376145
1905,6412623
1906,4250553
1907,2097022
1908,3600467
1909,3445076
1910,7592272
1911,2021934
1912,3727364
1913,7201784
1914,4350573
1915,3410878
1916,5595267
1917,5653753
1918,7217634
1919,7201784
1920,4316715
1921,3780019
1922,3347767
1923,5595267
1924,5166635
1925,3600467
1926,4491607
1927,4067566
1928,2344689
1929,3376145
1930,5444227
1931,3445076
1932,4250553
1933,3982767
1934,4316715
1935,7592272
1936,1149870
1937,3445076
1938,2732645
1939,3004429
1940,4155435
1941,3028267
1942,3199619
1943,6694797
1944,5286212
1945,4250553
1946,3258837
1947,13575224
1948,1763231
1949,1999097
1950,4952255
1951,7592272
1952,3351383
1953,2097022
1954,5166635
1955,1756069
1956,2732645
1957,3727364
1958,2156098
1959,13575224
1960,6313221
1961,7201784
1962,5161370
1963,9652350
1964,3784230
1965,3780019
1966,5787594
1967,7201784
1968,2544857
1969,2740687
1970,7865428
1971,3273041
1972,1734634
1973,2675511
1974,2058644
1975,2993069
1976,13575224
1977,3347767
1978,4155435
1979,4250758
1980,1763231
1981,3818055
1982,3028267
1983,4807746
1984,3004429
1985,5906596
1986,3376145
1987,7201784
1988,5525735
1989,2383840
1990,4067566
1991,4066618
1992,3410878
1993,7592272
1994,7201784
1995,2097022
1996,2267425
1997,2371202
1998,3261924
1999,5906596
2000,2156098
2001,5286212
2002,3752885
2003,2055379
2004,4155435
2005,3452382
2006,2055379
2007,3727364
2008,7592272
2009,5595267
2010,3261924
2011,3982767
2012,4250553
2013,13575224
2014,3778621
2015,2364478
2016,3351383
2017,7865428
2018,3004429
2019,3600467
2020,2018785
2021,7201784
2022,5525735
2023,3376145
2024,4264176
2025,3818055
2026,8904084
2027,2525375
2028,6412623
2029,8894598
2030,4350573
2031,3376145
2032,1999097
2033,2544857
2034,4554237
2035,3347767
2036,2999068
2037,7865428
2038,1763231
2039,2025297
2040,2544857
2041,2156098
2042,4350573
2043,3600467
2044,4807746
2045,4758476
2046,4052733
2047,6412623
2048,3347767
2049,5286212
2050,2732645
2051,3903884
2052,5595267
2053,3727364
2054,5286212
2055,2390534
2056,2083447
2057,3778621
2058,4882985
2059,7201784
2060,3956086
2061,5595267
2062,6363241
2063,3351383
2064,3727364
2065,7201784
2066,4155435
2067,4155435
2068,8904084
2069,2544857
2070,3347767
2071,3727364
2072,2383840
2073,3004429
2074,3426169
2075,3376145
2076,5787594
2077,3600467
2078,5595267
2079,5166635
2080,3982767
2081,2097022
2082,3164972
2083,2025297
2084,2999068
2085,9262754
2086,4554237
2087,6941173
2088,7592272
2089,4491607
2090,3903884
2091,4888774
2092,4316715
2093,3939804
2094,4758476
2095,4263629
2096,9262754
2097,5435276
2098,2156098
2099,4952255
2100,3727364
2101,3784230
2102,4467728
2103,3727364
2104,3600467
2105,3445076
2106,3351383
2107,2383840
2108,7201784
2109,2371202
2110,4100886
2111,9652350
2112,4590423
2113,1149870
2114,6313221
2115,3939804
2116,3818055
2117,3445076
2118,7865428
2119,4066618
2120,8894598
2121,3351383
2122,7201784
2123,4888774
2124,2954086
2125,4250758
2126,1270499
2127,1847826
2128,3447890
2129,2058644
2130,2097022
2131,13575224
2132,4316715
2133,9262754
2134,6363241
2135,5286212
2136,3807496
2137,4155435
2138,4015749
2139,2097022
